,Label,ImagePath
9131,347-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/347/L/S5347L01.jpg
9132,347-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/347/L/S5347L06.jpg
9133,347-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/347/L/S5347L07.jpg
9134,347-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/347/L/S5347L00.jpg
9135,347-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/347/L/S5347L03.jpg
9136,347-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/347/L/S5347L05.jpg
9137,347-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/347/L/S5347L09.jpg
9138,347-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/347/L/S5347L04.jpg
9139,347-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/347/L/S5347L08.jpg
9140,628-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/R/S5628R09.jpg
9141,628-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/R/S5628R08.jpg
9142,628-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/R/S5628R05.jpg
9143,628-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/R/S5628R06.jpg
9144,628-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/R/S5628R04.jpg
9145,628-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/R/S5628R00.jpg
9146,628-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/R/S5628R01.jpg
9147,628-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/R/S5628R07.jpg
9148,628-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/R/S5628R03.jpg
9149,628-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/R/S5628R02.jpg
9150,628-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/L/S5628L09.jpg
9151,628-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/L/S5628L01.jpg
9152,628-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/L/S5628L00.jpg
9153,628-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/L/S5628L04.jpg
9154,628-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/L/S5628L02.jpg
9155,628-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/L/S5628L07.jpg
9156,628-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/L/S5628L03.jpg
9157,628-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/L/S5628L08.jpg
9158,628-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/L/S5628L06.jpg
9159,628-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/628/L/S5628L05.jpg
9160,305-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/R/S5305R06.jpg
9161,305-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/R/S5305R04.jpg
9162,305-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/R/S5305R03.jpg
9163,305-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/R/S5305R00.jpg
9164,305-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/R/S5305R01.jpg
9165,305-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/R/S5305R02.jpg
9166,305-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/R/S5305R07.jpg
9167,305-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/R/S5305R05.jpg
9168,305-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/R/S5305R08.jpg
9169,305-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/R/S5305R09.jpg
9170,305-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/L/S5305L01.jpg
9171,305-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/L/S5305L02.jpg
9172,305-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/L/S5305L09.jpg
9173,305-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/L/S5305L04.jpg
9174,305-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/L/S5305L08.jpg
9175,305-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/L/S5305L03.jpg
9176,305-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/L/S5305L07.jpg
9177,305-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/L/S5305L05.jpg
9178,305-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/L/S5305L00.jpg
9179,305-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/305/L/S5305L06.jpg
9180,020-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/R/S5020R07.jpg
9181,020-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/R/S5020R08.jpg
9182,020-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/R/S5020R03.jpg
9183,020-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/R/S5020R01.jpg
9184,020-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/R/S5020R04.jpg
9185,020-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/R/S5020R02.jpg
9186,020-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/R/S5020R06.jpg
9187,020-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/R/S5020R05.jpg
9188,020-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/R/S5020R00.jpg
9189,020-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/R/S5020R09.jpg
9190,020-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/L/S5020L00.jpg
9191,020-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/L/S5020L06.jpg
9192,020-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/L/S5020L07.jpg
9193,020-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/L/S5020L04.jpg
9194,020-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/L/S5020L02.jpg
9195,020-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/L/S5020L05.jpg
9196,020-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/L/S5020L03.jpg
9197,020-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/L/S5020L01.jpg
9198,020-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/L/S5020L09.jpg
9199,020-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/020/L/S5020L08.jpg
9200,291-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/R/S5291R01.jpg
9201,291-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/R/S5291R06.jpg
9202,291-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/R/S5291R05.jpg
9203,291-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/R/S5291R02.jpg
9204,291-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/R/S5291R00.jpg
9205,291-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/R/S5291R09.jpg
9206,291-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/R/S5291R03.jpg
9207,291-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/R/S5291R08.jpg
9208,291-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/R/S5291R04.jpg
9209,291-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/R/S5291R07.jpg
9210,291-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/L/S5291L07.jpg
9211,291-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/L/S5291L08.jpg
9212,291-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/L/S5291L00.jpg
9213,291-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/L/S5291L05.jpg
9214,291-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/L/S5291L09.jpg
9215,291-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/L/S5291L02.jpg
9216,291-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/L/S5291L03.jpg
9217,291-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/L/S5291L04.jpg
9218,291-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/L/S5291L01.jpg
9219,291-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/291/L/S5291L06.jpg
9220,666-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/R/S5666R06.jpg
9221,666-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/R/S5666R02.jpg
9222,666-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/R/S5666R04.jpg
9223,666-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/R/S5666R08.jpg
9224,666-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/R/S5666R03.jpg
9225,666-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/R/S5666R00.jpg
9226,666-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/R/S5666R05.jpg
9227,666-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/R/S5666R01.jpg
9228,666-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/R/S5666R07.jpg
9229,666-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/R/S5666R09.jpg
9230,666-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/L/S5666L07.jpg
9231,666-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/L/S5666L04.jpg
9232,666-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/L/S5666L00.jpg
9233,666-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/L/S5666L02.jpg
9234,666-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/L/S5666L03.jpg
9235,666-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/L/S5666L08.jpg
9236,666-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/L/S5666L01.jpg
9237,666-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/L/S5666L09.jpg
9238,666-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/L/S5666L06.jpg
9239,666-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/666/L/S5666L05.jpg
9240,256-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/R/S5256R04.jpg
9241,256-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/R/S5256R03.jpg
9242,256-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/R/S5256R08.jpg
9243,256-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/R/S5256R05.jpg
9244,256-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/R/S5256R01.jpg
9245,256-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/R/S5256R02.jpg
9246,256-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/R/S5256R09.jpg
9247,256-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/R/S5256R00.jpg
9248,256-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/R/S5256R06.jpg
9249,256-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/R/S5256R07.jpg
9250,256-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/L/S5256L07.jpg
9251,256-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/L/S5256L00.jpg
9252,256-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/L/S5256L02.jpg
9253,256-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/L/S5256L09.jpg
9254,256-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/L/S5256L06.jpg
9255,256-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/L/S5256L08.jpg
9256,256-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/L/S5256L03.jpg
9257,256-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/L/S5256L05.jpg
9258,256-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/L/S5256L04.jpg
9259,256-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/256/L/S5256L01.jpg
9260,969-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/R/S5969R09.jpg
9261,969-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/R/S5969R01.jpg
9262,969-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/R/S5969R07.jpg
9263,969-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/R/S5969R05.jpg
9264,969-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/R/S5969R03.jpg
9265,969-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/R/S5969R04.jpg
9266,969-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/R/S5969R00.jpg
9267,969-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/R/S5969R08.jpg
9268,969-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/R/S5969R06.jpg
9269,969-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/R/S5969R02.jpg
9270,969-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/L/S5969L04.jpg
9271,969-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/L/S5969L05.jpg
9272,969-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/L/S5969L00.jpg
9273,969-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/L/S5969L06.jpg
9274,969-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/L/S5969L07.jpg
9275,969-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/L/S5969L09.jpg
9276,969-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/L/S5969L01.jpg
9277,969-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/L/S5969L08.jpg
9278,969-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/L/S5969L03.jpg
9279,969-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/969/L/S5969L02.jpg
9280,337-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/R/S5337R08.jpg
9281,337-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/R/S5337R09.jpg
9282,337-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/R/S5337R07.jpg
9283,337-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/R/S5337R03.jpg
9284,337-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/R/S5337R02.jpg
9285,337-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/R/S5337R01.jpg
9286,337-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/R/S5337R06.jpg
9287,337-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/R/S5337R05.jpg
9288,337-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/R/S5337R00.jpg
9289,337-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/R/S5337R04.jpg
9290,337-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/L/S5337L08.jpg
9291,337-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/L/S5337L00.jpg
9292,337-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/L/S5337L01.jpg
9293,337-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/L/S5337L06.jpg
9294,337-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/L/S5337L07.jpg
9295,337-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/L/S5337L02.jpg
9296,337-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/L/S5337L04.jpg
9297,337-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/L/S5337L05.jpg
9298,337-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/L/S5337L09.jpg
9299,337-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/337/L/S5337L03.jpg
9300,243-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/R/S5243R00.jpg
9301,243-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/R/S5243R09.jpg
9302,243-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/R/S5243R05.jpg
9303,243-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/R/S5243R03.jpg
9304,243-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/R/S5243R06.jpg
9305,243-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/R/S5243R07.jpg
9306,243-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/R/S5243R01.jpg
9307,243-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/R/S5243R02.jpg
9308,243-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/R/S5243R08.jpg
9309,243-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/R/S5243R04.jpg
9310,243-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/L/S5243L04.jpg
9311,243-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/L/S5243L09.jpg
9312,243-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/L/S5243L01.jpg
9313,243-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/L/S5243L06.jpg
9314,243-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/L/S5243L00.jpg
9315,243-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/L/S5243L02.jpg
9316,243-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/L/S5243L05.jpg
9317,243-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/L/S5243L08.jpg
9318,243-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/L/S5243L07.jpg
9319,243-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/243/L/S5243L03.jpg
9320,777-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/R/S5777R06.jpg
9321,777-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/R/S5777R08.jpg
9322,777-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/R/S5777R02.jpg
9323,777-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/R/S5777R07.jpg
9324,777-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/R/S5777R03.jpg
9325,777-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/R/S5777R09.jpg
9326,777-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/R/S5777R04.jpg
9327,777-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/R/S5777R05.jpg
9328,777-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/R/S5777R01.jpg
9329,777-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/R/S5777R00.jpg
9330,777-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/L/S5777L08.jpg
9331,777-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/L/S5777L05.jpg
9332,777-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/L/S5777L02.jpg
9333,777-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/L/S5777L06.jpg
9334,777-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/L/S5777L01.jpg
9335,777-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/L/S5777L07.jpg
9336,777-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/L/S5777L09.jpg
9337,777-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/L/S5777L00.jpg
9338,777-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/L/S5777L04.jpg
9339,777-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/777/L/S5777L03.jpg
9340,808-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/R/S5808R08.jpg
9341,808-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/R/S5808R00.jpg
9342,808-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/R/S5808R04.jpg
9343,808-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/R/S5808R03.jpg
9344,808-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/R/S5808R01.jpg
9345,808-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/R/S5808R02.jpg
9346,808-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/R/S5808R07.jpg
9347,808-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/R/S5808R05.jpg
9348,808-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/R/S5808R06.jpg
9349,808-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/R/S5808R09.jpg
9350,808-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/L/S5808L04.jpg
9351,808-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/L/S5808L06.jpg
9352,808-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/L/S5808L01.jpg
9353,808-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/L/S5808L07.jpg
9354,808-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/L/S5808L03.jpg
9355,808-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/L/S5808L08.jpg
9356,808-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/L/S5808L02.jpg
9357,808-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/L/S5808L00.jpg
9358,808-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/L/S5808L09.jpg
9359,808-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/808/L/S5808L05.jpg
9360,806-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/R/S5806R01.jpg
9361,806-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/R/S5806R06.jpg
9362,806-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/R/S5806R05.jpg
9363,806-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/R/S5806R04.jpg
9364,806-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/R/S5806R00.jpg
9365,806-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/R/S5806R09.jpg
9366,806-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/R/S5806R02.jpg
9367,806-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/R/S5806R08.jpg
9368,806-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/R/S5806R03.jpg
9369,806-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/R/S5806R07.jpg
9370,806-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/L/S5806L02.jpg
9371,806-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/L/S5806L09.jpg
9372,806-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/L/S5806L05.jpg
9373,806-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/L/S5806L00.jpg
9374,806-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/L/S5806L03.jpg
9375,806-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/L/S5806L06.jpg
9376,806-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/L/S5806L07.jpg
9377,806-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/L/S5806L04.jpg
9378,806-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/L/S5806L01.jpg
9379,806-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/806/L/S5806L08.jpg
9380,857-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/857/R/S5857R02.jpg
9381,857-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/857/R/S5857R00.jpg
9382,857-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/857/R/S5857R07.jpg
9383,857-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/857/R/S5857R08.jpg
9384,857-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/857/R/S5857R04.jpg
9385,857-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/857/R/S5857R03.jpg
9386,857-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/857/R/S5857R01.jpg
9387,857-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/857/R/S5857R09.jpg
9388,857-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/857/R/S5857R05.jpg
9389,857-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/857/R/S5857R06.jpg
9390,857-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/857/L/S5857L00.jpg
9391,857-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/857/L/S5857L04.jpg
9392,857-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/857/L/S5857L03.jpg
9393,857-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/857/L/S5857L09.jpg
